,realSum,room_type,room_shared,room_private,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,attr_index,attr_index_norm,rest_index,rest_index_norm,lng,lat
1166,104.0333279,Private room,FALSE,TRUE,2,FALSE,0,0,10,90,1,3.724185717,0.5220881142,341.7304877,11.64672618,381.7885681,8.404341408,2.14711,41.41591
1167,266.2508437,Entire home/apt,FALSE,FALSE,6,FALSE,1,0,8,76,2,4.590450357,0.3841929263,203.82646,6.946734498,308.5595689,6.792345759,2.11666,41.37739
1168,231.340331,Private room,FALSE,TRUE,2,FALSE,0,1,10,91,1,1.905631501,0.4352951824,340.3929278,11.60113998,843.47832,18.56755378,2.15039,41.39587
1169,712.8726697,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,8,80,2,3.198139421,0.1158077725,256.3591019,8.737131664,479.1109782,10.54670718,2.14,41.405
1170,370.2841716,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,90,1,1.472765233,0.1790194389,353.4582372,12.0464268,943.8539186,20.77712963,2.15241,41.38763
1171,327.4606093,Entire home/apt,FALSE,FALSE,3,TRUE,0,0,10,92,1,2.781681296,0.3530136643,361.8876059,12.33371328,563.808849,12.41116799,2.15239,41.40839
1172,615.5887076,Entire home/apt,FALSE,FALSE,6,FALSE,0,0,9,88,3,0.8747554166,0.5251646295,523.5108705,17.84209481,1330.184063,29.28144511,2.16027,41.39001
1173,289.2917821,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,9,90,1,3.102736354,0.2175156376,265.9469245,9.063900123,486.0780452,10.70007377,2.14158,41.4051
1174,231.5730677,Private room,FALSE,TRUE,2,FALSE,1,0,10,99,1,2.081407452,0.2636434611,330.4334656,11.26170545,792.9163416,17.45452902,2.14975,41.39803
1175,439.8724603,Entire home/apt,FALSE,FALSE,5,FALSE,0,1,9,85,2,3.011318372,0.2977298344,322.4459151,10.98947685,494.2822675,10.88067395,2.1478,41.40849
1176,122.652268,Private room,FALSE,TRUE,2,FALSE,1,0,8,100,1,3.664672373,0.5783896178,384.090609,13.09042744,387.7065015,8.534613336,2.14834,41.41583
1177,312.5654572,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,8,78,3,3.623838133,0.2007939385,282.7260235,9.635758876,400.4947861,8.816122839,2.14314,41.41275
1178,231.5730677,Private room,FALSE,TRUE,2,FALSE,1,0,9,94,2,2.716197627,0.2136746426,291.0061844,9.917960117,567.1291624,12.48425831,2.1453,41.40302
1179,173.6216166,Private room,FALSE,TRUE,4,FALSE,0,0,10,96,1,1.996996693,0.3845673053,390.359494,13.30408115,857.6301901,18.87908,2.1571,41.40227
1180,231.5730677,Private room,FALSE,TRUE,4,TRUE,0,0,10,95,1,2.219279551,0.01870749756,350.5867587,11.94856218,717.5691792,15.79590609,2.15238,41.40208
1181,422.4172039,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,100,0,1.859168632,0.6129000784,330.3407948,11.25854708,907.8086526,19.98366239,2.14931,41.39325
1182,439.8724603,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,9,87,2,3.21957261,0.2039892473,315.6371228,10.75742222,455.6915323,10.0311731,2.14632,41.41
1183,439.8724603,Entire home/apt,FALSE,FALSE,5,FALSE,0,1,9,81,2,2.948607969,0.2353482515,323.7103824,11.03257193,509.8973435,11.22440983,2.14822,41.40802
1184,439.8724603,Entire home/apt,FALSE,FALSE,5,FALSE,0,1,9,85,2,3.178729612,0.2516425249,325.0170119,11.07710397,461.6609693,10.16257878,2.14707,41.40997
1185,613.2613401,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,6,73,2,0.7841310065,0.4811506533,631.8727545,21.53524259,1337.566844,29.44396283,2.16193,41.39072
1186,295.1102009,Private room,FALSE,TRUE,2,FALSE,0,0,9,80,1,2.609197749,0.2760819086,314.394047,10.71505619,648.092853,14.26651832,2.14807,41.40385
1187,227.8492797,Private room,FALSE,TRUE,2,FALSE,1,0,10,100,1,4.001560449,0.05224369404,196.14816,6.685045652,378.4394395,8.330616781,2.12466,41.39866
1188,197.8262387,Private room,FALSE,TRUE,2,FALSE,0,0,9,95,1,4.59516974,1.144356765,205.518404,7.004398679,304.8572555,6.710846447,2.15826,41.42757
1189,555.5426257,Private room,FALSE,TRUE,6,FALSE,0,1,9,89,1,1.521375087,0.5210701517,374.4607766,12.76222722,1092.639754,24.05236378,2.153,41.392
1190,370.2841716,Private room,FALSE,TRUE,4,FALSE,0,1,8,78,1,1.4435177,0.5626612228,390.2815717,13.30142543,1092.021885,24.03876258,2.154,41.392
1191,370.2841716,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,80,1,1.629823184,0.1065080107,337.6647529,11.50815938,924.7610538,20.35683692,2.15063,41.3887
1192,712.8726697,Entire home/apt,FALSE,FALSE,5,FALSE,0,1,8,73,2,3.476255392,0.2597739139,260.2944974,8.871256289,428.8702489,9.440754106,2.129,41.382
1193,212.9541276,Private room,FALSE,TRUE,2,TRUE,0,0,10,92,1,3.696389541,0.4043274941,267.9938793,9.133663641,400.8576283,8.824110111,2.126,41.384
1194,678.1948938,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,82,1,1.564231019,0.5936366988,376.098677,12.8180495,1025.795842,22.58092355,2.153,41.393
1195,705.6578304,Entire home/apt,FALSE,FALSE,6,FALSE,1,0,8,89,3,2.046092186,0.4260949741,324.9461038,11.07468731,810.6851316,17.84567478,2.14898,41.39656
1196,231.5730677,Private room,FALSE,TRUE,2,TRUE,1,0,10,96,1,2.17934519,0.2933426716,321.4818677,10.95662056,742.0197027,16.33413736,2.14888,41.39863
1197,167.8031978,Private room,FALSE,TRUE,2,FALSE,0,0,10,98,1,1.565894078,0.2795214467,352.5031472,12.01387579,934.6687535,20.57493588,2.15169,41.39006
1198,545.0694719,Entire home/apt,FALSE,FALSE,3,TRUE,0,1,10,98,2,1.288495976,0.3328633182,608.9144329,20.75278597,1081.554428,23.80834165,2.16213,41.39711
1199,758.0235995,Entire home/apt,FALSE,FALSE,5,TRUE,0,0,10,100,2,2.132652625,0.1396075389,289.9234016,9.881057132,654.879154,14.41590569,2.14518,41.38275
1200,790.374008,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,10,99,2,1.269273312,0.1224769696,645.5402999,22.00105459,1168.83851,25.72973292,2.16009,41.39579
1201,879.5121838,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,10,98,3,1.708258349,0.4087213569,418.5156446,14.26368817,925.8912591,20.38171621,2.157,41.399
1202,284.637047,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,9,82,1,2.670262816,0.6584436285,353.5524132,12.04963647,507.7064513,11.17618155,2.18389,41.4088
1203,607.6756581,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,7,70,1,1.792790631,0.7298154815,502.0188915,17.10961351,751.7726913,16.54883065,2.166,41.403
1204,607.6756581,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,96,1,1.792802883,0.7298060436,502.0196123,17.10963807,751.7673057,16.5487121,2.166,41.403
1205,138.9438406,Private room,FALSE,TRUE,2,FALSE,1,0,10,95,1,2.803484899,0.6224602302,314.3539913,10.71369103,518.5716128,11.4153572,2.18693,41.40894
1206,729.1642423,Entire home/apt,FALSE,FALSE,6,TRUE,0,0,9,95,3,2.374502017,0.8056980868,422.0513277,14.38418996,592.9969068,13.05368697,2.16629,41.40834
1207,109.8517467,Private room,FALSE,TRUE,2,FALSE,1,0,10,93,1,4.79445064,0.6713550652,178.6293283,6.087975611,303.8685015,6.689080929,2.177,41.43
1208,141.2712081,Private room,FALSE,TRUE,3,TRUE,1,0,9,94,1,4.786792678,0.6860054085,175.8034642,5.991665606,297.2699976,6.54382755,2.18235,41.42924
1209,158.4937277,Private room,FALSE,TRUE,4,TRUE,1,0,8,88,1,4.795311975,0.6666219053,176.1330935,6.002899903,297.1240658,6.540615142,2.1812,41.4295
1210,106.5934322,Private room,FALSE,TRUE,2,TRUE,1,0,9,95,1,4.71943577,0.6640739974,178.0441797,6.068032804,298.9524064,6.580862545,2.18331,41.42845
1211,114.273745,Private room,FALSE,TRUE,2,FALSE,0,1,10,95,1,2.859170974,0.6510187516,346.0948829,11.79547181,484.3592066,10.66223684,2.17977,41.41182
1212,115.6701655,Private room,FALSE,TRUE,2,TRUE,1,0,10,95,1,4.880140106,0.7475229683,172.6725975,5.884960619,293.5657503,6.462285667,2.18126,41.43027
1213,196.8952917,Private room,FALSE,TRUE,2,FALSE,0,0,10,97,1,2.524087511,1.013399781,389.2962893,13.26784542,561.0414417,12.35024884,2.16429,41.40946
1214,132.8926851,Private room,FALSE,TRUE,2,FALSE,0,0,10,94,1,4.051479975,0.1666413288,209.12985,7.127482585,343.5463486,7.56251246,2.18614,41.42155
1215,150.5806782,Private room,FALSE,TRUE,2,FALSE,1,0,10,100,1,1.798126344,0.4657897381,412.8979003,14.07222639,986.7883805,21.72224928,2.15763,41.40038
1216,122.652268,Private room,FALSE,TRUE,3,TRUE,0,0,10,97,1,3.615896079,0.5527535087,234.1813829,7.98127923,378.4817736,8.331548684,2.18856,41.41656
1217,678.1948938,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,7,60,2,1.792811141,0.7297995369,502.0201369,17.10965595,751.7636452,16.54863152,2.166,41.403
1218,678.1948938,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,8,83,2,2.659854832,0.7083085462,379.0426269,12.91838407,571.0443577,12.57044381,2.157,41.409
1219,136.6164731,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,2.94979626,0.8831968519,314.9047972,10.73246338,462.9846793,10.19171771,2.18327,41.41176
1220,167.8031978,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,2.655740077,0.1552596237,342.2298165,11.66374411,573.3659565,12.62154934,2.15125,41.40644
1221,69.58828869,Private room,FALSE,TRUE,2,FALSE,0,0,10,95,1,1.763902658,0.3881794873,409.8258416,13.96752567,923.5078849,20.32925081,2.15681,41.39953
1222,138.9438406,Private room,FALSE,TRUE,2,FALSE,1,0,10,95,1,3.186155028,0.8091212873,282.0376823,9.612299099,432.1765392,9.513535731,2.18421,41.41377
1223,161.984779,Private room,FALSE,TRUE,2,FALSE,0,0,9,89,1,5.006929944,1.05860365,172.7467603,5.887488208,283.3664519,6.237767718,2.17158,41.43222
1224,358.647334,Private room,FALSE,TRUE,2,FALSE,0,0,10,97,1,4.965398773,1.183181232,176.5663512,6.017666026,283.5367304,6.241516072,2.16817,41.43184
1225,145.9259432,Private room,FALSE,TRUE,2,FALSE,1,0,8,80,1,2.160150003,0.8177702942,440.3195679,15.00680105,647.5551834,14.25468256,2.16497,41.40622
1226,439.6397235,Entire home/apt,FALSE,FALSE,6,FALSE,0,0,10,94,2,2.316909354,0.8875130897,394.4579082,13.44376172,652.3732894,14.3607439,2.16111,41.4069
1227,91.46554332,Private room,FALSE,TRUE,2,FALSE,0,0,7,80,1,2.423346188,1.013343695,397.0045086,13.53055397,608.3659639,13.39200722,2.16352,41.40841
1228,121.4885843,Private room,FALSE,TRUE,2,FALSE,0,0,7,84,1,4.975575196,0.3043354686,189.035495,6.442634556,279.6562232,6.156094166,2.14328,41.42718
1229,115.6701655,Private room,FALSE,TRUE,2,FALSE,1,0,9,91,1,3.760516713,0.5435458713,343.1050592,11.6935738,377.2274333,8.303936795,2.14754,41.41648
1230,187.5858217,Private room,FALSE,TRUE,2,TRUE,1,0,10,94,1,2.320069113,1.003749295,401.2584025,13.67553353,627.877767,13.82152206,2.16248,41.40725
1231,115.6701655,Private room,FALSE,TRUE,2,FALSE,1,0,10,91,1,4.554566601,0.4167259672,183.9333587,6.268745523,308.8315237,6.798332322,2.18536,41.4265
1232,277.6549445,Private room,FALSE,TRUE,4,TRUE,0,0,10,98,2,3.726131036,0.4688819936,244.8832164,8.346014978,371.8805046,8.186234436,2.17486,41.4205
1233,143.3658389,Private room,FALSE,TRUE,2,FALSE,1,0,9,91,1,5.066325363,0.9583766551,173.7066344,5.920202265,277.2977759,6.104177483,2.16561,41.43265
1234,101.9386971,Private room,FALSE,TRUE,2,FALSE,0,0,9,88,1,4.777562485,0.6935998504,175.8860469,5.994480157,296.7343738,6.532036822,2.18285,41.42907
1235,157.5627807,Private room,FALSE,TRUE,2,FALSE,1,0,9,94,1,4.657325357,1.02789015,191.8603753,6.538911032,302.5053749,6.659074316,2.16769,41.42905
1236,219.9362301,Private room,FALSE,TRUE,4,TRUE,1,0,10,95,1,2.648726807,0.5840959364,350.5517913,11.94737044,512.0575423,11.27196246,2.18464,41.4083
1237,172.4579328,Private room,FALSE,TRUE,2,FALSE,0,0,10,98,1,2.712602313,0.9225443186,369.3079186,12.58660951,515.9125177,11.35682233,2.16529,41.41131
1238,312.5654572,Entire home/apt,FALSE,FALSE,5,FALSE,0,1,7,65,3,3.677230761,1.394806506,312.9044766,10.66428923,384.2510096,8.458547325,2.158,41.419
1239,312.5654572,Entire home/apt,FALSE,FALSE,5,FALSE,0,1,8,76,3,3.56432168,1.340483275,327.5566662,11.16365949,398.0086614,8.761395581,2.15855,41.41806
1240,128.4706868,Private room,FALSE,TRUE,2,FALSE,1,0,9,89,2,2.123754877,0.9112424031,418.9019735,14.27685489,693.1384052,15.25810956,2.16254,41.40542
1241,225.7546489,Private room,FALSE,TRUE,2,FALSE,0,0,10,93,1,2.233641855,0.8049856994,397.8172511,13.55825354,695.8265237,15.31728332,2.16072,41.406
1242,288.1280983,Private room,FALSE,TRUE,2,FALSE,1,0,10,89,1,2.860785899,0.5928429255,349.6387075,11.91625107,484.6682639,10.66904014,2.179,41.412
1243,170.1305653,Private room,FALSE,TRUE,2,TRUE,0,0,10,95,1,3.450943974,0.2409568714,272.440518,9.28521226,400.333757,8.812578092,2.17349,41.41811
1244,122.652268,Private room,FALSE,TRUE,3,FALSE,1,0,7,73,0,2.284882975,0.9102181708,416.7829154,14.20463397,621.6728052,13.68493175,2.16422,41.40725
1245,144.5295227,Private room,FALSE,TRUE,2,TRUE,0,0,10,97,1,3.589411688,0.583448369,237.0102464,8.077691463,381.3057812,8.393713783,2.18804,41.41648
1246,636.767752,Entire home/apt,FALSE,FALSE,5,TRUE,1,0,9,94,3,2.294468908,0.754527366,437.8054783,14.92111682,607.2847249,13.36820583,2.16646,41.40763
1247,260.1996881,Private room,FALSE,TRUE,2,TRUE,1,0,10,98,1,3.015314608,1.105823766,384.491144,13.10407832,475.1139735,10.45872081,2.159,41.413
1248,607.6756581,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,80,1,2.863166137,0.9127944214,328.928618,11.21041782,477.1004621,10.50244953,2.183,41.411
1249,636.5350152,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,6,60,2,2.11267607,0.807384199,410.8121341,14.00114011,728.4075676,16.03449237,2.16141,41.40503
1250,374.9389066,Entire home/apt,FALSE,FALSE,5,FALSE,0,1,8,80,2,2.834034309,0.5314405704,362.1028719,12.34104989,492.4128144,10.83952154,2.17775,41.41199
1251,212.0231806,Private room,FALSE,TRUE,3,FALSE,0,0,10,96,2,3.594359979,0.6379460328,245.1009894,8.353437033,383.5528172,8.443177961,2.183,41.418
1252,180.6037191,Private room,FALSE,TRUE,2,TRUE,0,0,9,95,1,2.8061986,0.5234649435,372.3654994,12.69081679,500.9455007,11.02735222,2.17718,41.41183
1253,92.39649033,Private room,FALSE,TRUE,2,TRUE,0,0,10,92,1,5.368186728,1.061219197,157.0818809,5.353603851,261.4455703,5.755221649,2.17569,41.4353
1254,374.9389066,Entire home/apt,FALSE,FALSE,5,FALSE,0,1,10,90,2,2.828819047,0.5263696382,364.278599,12.41520218,493.9464355,10.87328126,2.17759,41.41197
1255,166.639514,Private room,FALSE,TRUE,2,FALSE,1,0,10,100,1,4.523518675,0.4624113442,221.6625344,7.554616683,317.0927793,6.980187983,2.14713,41.42406
1256,231.340331,Private room,FALSE,TRUE,2,TRUE,1,0,10,98,1,2.938830328,0.6489039221,418.8112871,14.27376415,500.2759556,11.01261347,2.15415,41.41076
1257,174.7853003,Private room,FALSE,TRUE,2,FALSE,1,0,10,94,1,4.69204138,1.005505184,189.5234217,6.459263885,300.7278966,6.619946549,2.16832,41.42938
1258,129.4016338,Private room,FALSE,TRUE,2,FALSE,0,0,9,92,1,4.416066248,0.3973880505,198.536721,6.766451662,319.6880671,7.037318255,2.17494,41.42674
1259,196.8952917,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,4.269250677,0.1140591427,195.2662908,6.654990127,326.5625478,7.188646734,2.18827,41.42305
1260,127.307003,Private room,FALSE,TRUE,2,FALSE,0,0,9,99,1,2.619266545,0.550797447,372.7456689,12.70377358,577.4686041,12.71186124,2.15551,41.40805
1261,151.5116252,Private room,FALSE,TRUE,4,FALSE,1,0,8,100,2,4.947110194,0.8209541885,169.792508,5.786802524,289.7265841,6.377773803,2.18189,41.43079
1262,173.6216166,Private room,FALSE,TRUE,3,FALSE,0,0,10,100,1,3.311856114,0.450758612,293.638675,10.00767964,415.8535306,9.154216075,2.16911,41.41696
1263,131.9617381,Private room,FALSE,TRUE,2,FALSE,1,0,10,93,1,2.888326437,0.508208783,348.7512324,11.88600449,482.2925736,10.61674389,2.1781,41.41243
1264,123.8159518,Private room,FALSE,TRUE,2,FALSE,1,0,9,96,1,4.794434346,0.6713390087,178.6300474,6.088000121,303.8697268,6.689107901,2.177,41.43
1265,93.56017409,Private room,FALSE,TRUE,2,FALSE,0,0,10,95,2,3.327814223,0.8046670784,267.8320161,9.128147082,411.6990237,9.062762591,2.18393,41.41522
1266,381.9210091,Private room,FALSE,TRUE,2,FALSE,1,0,9,98,1,1.979645195,0.735069653,475.812914,16.21647153,693.2017874,15.2595048,2.1657,41.40467
1267,295.5756744,Private room,FALSE,TRUE,2,FALSE,1,0,9,100,1,1.578255649,0.7550600586,490.8768874,16.72987604,867.7190061,19.10116589,2.16415,41.40065
1268,275.5603137,Private room,FALSE,TRUE,2,FALSE,1,0,9,100,1,1.555214678,0.7498774479,496.1189244,16.90853311,879.5621058,19.36186896,2.16439,41.40049
1269,231.340331,Private room,FALSE,TRUE,2,FALSE,0,0,10,96,1,1.511336766,0.6675600642,497.5861289,16.95853781,925.2447394,20.36748432,2.16376,41.39991
1270,1094.793679,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,8,83,3,1.8583181,0.7794078189,481.0071645,16.39349996,734.2588449,16.16329699,2.16527,41.40349
1271,115.6701655,Private room,FALSE,TRUE,2,FALSE,1,0,9,89,1,3.58275245,0.5175133254,251.3014494,8.564758709,388.8315248,8.55937856,2.17954,41.4186
1272,143.3658389,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,4.304414806,0.38544931,198.1165044,6.752130003,327.0279571,7.198891825,2.18292,41.42467
1273,347.0104964,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,2.303588892,0.08555163235,347.7440721,11.85167884,683.8212332,15.05300993,2.15158,41.40256
1274,185.2584542,Private room,FALSE,TRUE,4,FALSE,0,1,8,85,1,4.566280883,1.058968229,209.4553792,7.138577146,305.7274854,6.730002886,2.15677,41.42704
1275,314.660088,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,7,60,1,1.583321311,0.4583718179,459.4519302,15.65886281,1006.959147,22.16626993,2.15917,41.39883
1276,236.2278027,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,100,1,3.176757627,0.8624193066,322.8264277,11.00244533,437.324434,9.626856738,2.16408,41.4154
1277,120.3249005,Private room,FALSE,TRUE,2,FALSE,0,0,8,84,1,4.308104584,0.9330771799,239.701702,8.169420609,323.2653924,7.116066195,2.15275,41.4237
1278,613.4940768,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,8,40,2,3.341564173,0.1189424152,282.7724471,9.637341069,415.5875336,9.148360662,2.175,41.417
1279,232.5040147,Private room,FALSE,TRUE,2,FALSE,1,0,10,100,1,2.476545725,0.7573009608,378.8660639,12.91236651,640.8669542,14.10745405,2.15828,41.40762
1280,138.9438406,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,1.814728831,0.8250041931,477.2868172,16.26670453,753.8482597,16.5945203,2.16483,41.40301
1281,607.6756581,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,8,80,1,1.83155946,0.7480498513,491.8645262,16.76353636,741.0853409,16.31356918,2.16569,41.40331
1282,238.3224335,Private room,FALSE,TRUE,2,FALSE,1,0,10,100,1,3.031237076,0.8388683896,335.3020283,11.42763392,459.1091146,10.1064046,2.16465,41.41414
1283,150.5806782,Private room,FALSE,TRUE,2,FALSE,1,0,10,93,1,3.315700477,0.09943992681,287.2421288,9.789675031,418.9638794,9.222684424,2.17388,41.41686
1284,225.7546489,Private room,FALSE,TRUE,2,FALSE,1,0,8,80,1,3.196728054,0.8332314394,319.1954189,10.87869469,434.1149015,9.556205051,2.16441,41.41562
1285,522.0285335,Entire home/apt,FALSE,FALSE,5,FALSE,0,1,9,88,3,2.568306128,1.03738123,380.6920535,12.97459918,564.5624574,12.42775723,2.16112,41.40928
1286,202.4809738,Private room,FALSE,TRUE,4,FALSE,0,1,10,100,1,3.691134378,0.5798272771,230.8419337,7.867465414,372.7354008,8.205053332,2.18733,41.41772
1287,190.8441362,Private room,FALSE,TRUE,2,FALSE,1,0,10,93,1,3.78432255,0.6383891599,355.3913312,12.11230976,373.7095205,8.226496706,2.14875,41.41723
1288,182.9310866,Private room,FALSE,TRUE,2,FALSE,1,0,10,100,1,2.841604067,0.6842562057,312.0707347,10.63587397,489.3564323,10.77224116,2.18657,41.40949
1289,182.9310866,Private room,FALSE,TRUE,3,FALSE,1,0,10,100,1,2.794848288,0.7109943413,326.4266906,11.12514809,490.9325997,10.80693745,2.18513,41.40959
1290,179.4400354,Private room,FALSE,TRUE,2,FALSE,0,1,6,63,1,4.401716242,1.046688333,224.799654,7.661534778,316.1548295,6.959540821,2.15555,41.42526
1291,208.5321293,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,2.073203434,0.9353170296,431.2141035,14.69647213,692.6722027,15.24784701,2.16333,41.40512
1292,315.8237717,Private room,FALSE,TRUE,4,FALSE,0,1,10,40,1,1.402468619,0.8045791431,537.6255393,18.32314549,906.9094935,19.96386913,2.1669,41.39955
1293,385.4120604,Private room,FALSE,TRUE,4,FALSE,0,1,9,87,1,1.456564573,0.6677463374,511.1075636,17.41937011,974.3691799,21.44886445,2.16445,41.39957
1294,315.8237717,Private room,FALSE,TRUE,3,FALSE,0,1,10,100,1,1.230004703,0.6647529231,550.6049983,18.76550639,1028.987666,22.65118542,2.16647,41.39789
1295,315.8237717,Private room,FALSE,TRUE,3,FALSE,0,1,9,80,1,1.261172555,0.6491018937,546.9330087,18.64035906,999.7727651,22.00807554,2.16606,41.3981
1296,353.061652,Private room,FALSE,TRUE,3,FALSE,0,1,10,100,1,1.484772914,0.6813624682,505.4325694,17.22595716,944.2029853,20.78481366,2.1643,41.3998
1297,315.8237717,Private room,FALSE,TRUE,3,FALSE,0,1,10,100,1,1.30814671,0.5544326324,550.1187642,18.74893475,996.0082567,21.92520713,2.16452,41.39817
1298,260.1996881,Private room,FALSE,TRUE,2,FALSE,0,1,9,90,1,1.274725213,0.6508645903,544.9350219,18.57226445,993.6620351,21.87355957,2.16598,41.39821
1299,288.1280983,Private room,FALSE,TRUE,2,FALSE,0,1,10,100,1,1.307534677,0.5556376236,549.8339767,18.73922873,996.2158202,21.92977624,2.16454,41.39817
1300,578.5835641,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,100,2,4.251292311,0.7173195419,251.553904,8.573362769,329.0193259,7.24272798,2.14957,41.4222
1301,231.340331,Private room,FALSE,TRUE,2,FALSE,0,1,10,100,1,2.85077517,0.8002035764,352.7010559,12.02062084,488.379717,10.75074065,2.16593,41.41263
1302,156.1663602,Private room,FALSE,TRUE,2,FALSE,0,0,7,80,1,2.212067198,0.7551977437,446.0209501,15.20111335,629.5967185,13.85936147,2.16599,41.40683
1303,370.2841716,Private room,FALSE,TRUE,5,FALSE,0,1,10,100,1,1.581800494,0.827461252,503.342788,17.15473403,850.8702799,18.73027357,2.16522,41.40092
1304,118.92848,Private room,FALSE,TRUE,2,FALSE,0,0,10,90,0,4.427820651,0.2853896062,195.4995317,6.662939354,318.8410272,7.0186723,2.17794,41.42657
1305,144.5295227,Private room,FALSE,TRUE,2,FALSE,1,0,8,89,1,2.131181708,0.3731851587,380.893336,12.98145922,820.0318986,18.05142589,2.15664,41.40348
1306,113.5755347,Private room,FALSE,TRUE,2,FALSE,0,0,10,96,1,5.190655684,1.008119696,166.0170402,5.658128491,270.2266843,5.948520993,2.17025,41.43389
1307,229.2457002,Private room,FALSE,TRUE,2,FALSE,1,0,7,80,1,5.487063084,0.3378355566,159.8676711,5.448548076,253.9233358,5.589634117,2.15956,41.43593
1308,561.1283078,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,4,60,1,1.79279304,0.7298072829,502.0207191,17.1096758,751.7702995,16.548778,2.166,41.403
1309,735.9136081,Entire home/apt,FALSE,FALSE,5,FALSE,0,0,10,93,3,2.646546978,1.049758574,375.7132358,12.80491305,532.4077481,11.71993312,2.16413,41.41056
1310,150.5806782,Private room,FALSE,TRUE,2,FALSE,0,0,8,90,1,3.416041799,0.802773322,258.920736,8.824436287,401.1364584,8.830248021,2.1841,41.41602
1311,182.9310866,Private room,FALSE,TRUE,2,TRUE,0,0,9,96,1,1.982885509,0.09065543831,363.4460833,12.3868287,853.9735356,18.79858578,2.15322,41.39975
1312,202.4809738,Private room,FALSE,TRUE,2,TRUE,0,0,9,92,1,2.083504375,0.7251329315,407.3519738,13.88321227,766.9333088,16.8825625,2.16062,41.40452
1313,138.9438406,Private room,FALSE,TRUE,2,FALSE,0,0,10,94,1,5.230392194,0.7110045703,168.1124664,5.729543997,267.8387119,5.895954372,2.16322,41.43397
1314,138.9438406,Private room,FALSE,TRUE,2,FALSE,0,0,10,98,1,2.342657105,0.2090152172,331.9764733,11.31429364,673.8665741,14.83387724,2.15003,41.40193
1315,879.7449205,Entire home/apt,FALSE,FALSE,5,FALSE,0,1,9,76,3,3.391862441,0.1630255445,277.7147188,9.464965531,408.0750227,8.982987175,2.17439,41.41751
1316,1620.080527,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,8,64,2,3.341567296,0.1189454855,282.7720629,9.637327974,415.5870039,9.148349002,2.175,41.417
1317,141.2712081,Private room,FALSE,TRUE,2,FALSE,0,0,9,92,1,2.938625961,0.8971014193,315.4248157,10.75018645,464.4968515,10.22500528,2.1835,41.41158
1318,127.307003,Private room,FALSE,TRUE,2,FALSE,1,0,9,88,1,3.912093864,0.56121979,311.059885,10.60142258,361.0998097,7.948918162,2.14772,41.41812
1319,127.307003,Private room,FALSE,TRUE,2,FALSE,0,0,10,92,1,3.183344903,0.4043700371,296.4352053,10.10298991,436.1224318,9.600396971,2.179,41.415
1320,400.5399493,Entire home/apt,FALSE,FALSE,6,TRUE,1,0,9,89,2,3.700926697,1.329254665,320.5430276,10.92462337,382.389269,8.417564684,2.157,41.419
1321,80.99238951,Private room,FALSE,TRUE,2,FALSE,0,0,8,86,1,4.298456031,0.7950252621,243.8670062,8.311380895,324.5223518,7.143735739,2.15093,41.42309
1322,72.84660321,Private room,FALSE,TRUE,2,FALSE,0,1,9,91,1,3.682674476,0.4602293237,247.1324389,8.422672108,376.1997793,8.281314966,2.176,41.42
1323,712.8726697,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,2,40,2,1.548256725,0.6692280065,561.5237311,19.13763441,821.3844136,18.08119891,2.168,41.401
1324,128.4706868,Private room,FALSE,TRUE,2,FALSE,0,0,9,84,1,3.474405481,0.2813704979,266.172229,9.071578862,399.0184379,8.783623871,2.1764,41.41806
